index,prediction
3642,[[15.834748]]
3643,[[18.326948]]
3644,[[16.418097]]
3645,[[15.814349]]
3646,[[17.442684]]
3647,[[17.227676]]
3648,[[16.788752]]
3649,[[18.487444]]
3650,[[15.088409]]
3651,[[17.605291]]
3652,[[17.415787]]
3653,[[16.491074]]
3654,[[16.828472]]
3655,[[16.962677]]
3656,[[17.55135]]
3657,[[17.234203]]
3658,[[17.294056]]
3659,[[17.360886]]
3660,[[17.661594]]
3661,[[16.368584]]
3662,[[18.700148]]
3663,[[18.569494]]
3664,[[17.07575]]
3665,[[18.363457]]
3666,[[17.919321]]
3667,[[19.60069]]
3668,[[17.13529]]
3669,[[18.50883]]
3670,[[17.36371]]
3671,[[17.39017]]
3672,[[17.397392]]
3673,[[17.317081]]
3674,[[18.515488]]
3675,[[18.033253]]
3676,[[18.397507]]
3677,[[18.516964]]
3678,[[16.881474]]
3679,[[18.180693]]
3680,[[16.6166]]
3681,[[19.212397]]
3682,[[18.730242]]
3683,[[18.106964]]
3684,[[18.51296]]
3685,[[21.29259]]
3686,[[18.328629]]
3687,[[19.676624]]
3688,[[19.91258]]
3689,[[18.621197]]
3690,[[20.706432]]
3691,[[21.419476]]
3692,[[20.575369]]
3693,[[21.009117]]
3694,[[21.445765]]
3695,[[19.573524]]
3696,[[20.420187]]
3697,[[20.579391]]
3698,[[18.953459]]
3699,[[19.856339]]
3700,[[21.194384]]
3701,[[21.968271]]
3702,[[21.329832]]
3703,[[19.946493]]
3704,[[20.3796]]
3705,[[18.170212]]
3706,[[19.841824]]
3707,[[20.61037]]
3708,[[19.389744]]
3709,[[21.102951]]
3710,[[20.420673]]
3711,[[20.384369]]
3712,[[21.553434]]
3713,[[22.191612]]
3714,[[25.55431]]
3715,[[22.362587]]
3716,[[18.815458]]
3717,[[19.495867]]
3718,[[16.849741]]
3719,[[18.74797]]
3720,[[20.978628]]
3721,[[17.65]]
3722,[[18.625883]]
3723,[[21.183386]]
3724,[[19.716694]]
3725,[[18.004606]]
3726,[[17.312366]]
3727,[[18.356684]]
3728,[[16.454927]]
3729,[[18.85867]]
3730,[[20.205502]]
3731,[[17.343782]]
3732,[[18.77444]]
3733,[[20.059149]]
3734,[[18.712053]]
3735,[[18.83133]]
3736,[[18.731226]]
3737,[[19.638954]]
3738,[[17.749517]]
3739,[[18.219416]]
3740,[[19.624868]]
3741,[[17.842373]]
3742,[[17.904594]]
3743,[[18.54969]]
3744,[[19.321466]]
3745,[[17.808258]]
3746,[[17.218588]]
3747,[[16.94701]]
3748,[[16.630001]]
3749,[[16.40617]]
3750,[[17.432728]]
3751,[[17.701494]]
3752,[[16.558014]]
3753,[[17.123922]]
3754,[[17.081228]]
3755,[[18.165312]]
3756,[[17.881632]]
3757,[[18.645254]]
3758,[[17.389347]]
3759,[[16.739716]]
3760,[[17.829647]]
3761,[[18.497671]]
3762,[[18.218534]]
3763,[[18.613655]]
3764,[[18.557943]]
3765,[[19.33611]]
3766,[[18.518951]]
3767,[[17.936543]]
3768,[[17.985088]]
3769,[[18.524757]]
3770,[[17.61614]]
3771,[[19.13292]]
3772,[[18.885557]]
3773,[[20.364569]]
3774,[[19.704908]]
3775,[[19.604282]]
3776,[[18.81703]]
3777,[[20.580383]]
3778,[[20.230684]]
3779,[[19.92155]]
3780,[[19.001944]]
3781,[[17.156656]]
3782,[[18.96843]]
3783,[[20.010805]]
3784,[[20.13173]]
3785,[[18.115007]]
3786,[[19.360565]]
3787,[[18.265787]]
3788,[[20.952835]]
3789,[[19.602488]]
3790,[[19.773785]]
3791,[[17.692238]]
3792,[[18.136265]]
3793,[[17.875206]]
3794,[[17.588068]]
3795,[[18.636793]]
3796,[[18.574318]]
3797,[[19.95281]]
3798,[[19.125834]]
3799,[[19.253973]]
3800,[[18.896402]]
3801,[[18.993046]]
3802,[[18.730341]]
3803,[[18.77749]]
3804,[[19.47189]]
3805,[[20.056667]]
3806,[[20.021175]]
3807,[[20.748842]]
3808,[[20.250893]]
3809,[[19.826239]]
3810,[[18.645496]]
3811,[[18.822613]]
3812,[[19.064276]]
3813,[[16.862913]]
3814,[[17.593632]]
3815,[[19.654648]]
3816,[[18.325289]]
3817,[[18.705965]]
3818,[[17.953243]]
3819,[[16.979576]]
3820,[[18.17638]]
3821,[[17.286911]]
3822,[[18.032621]]
3823,[[18.949986]]
3824,[[16.989437]]
3825,[[15.900041]]
3826,[[19.489822]]
3827,[[19.21496]]
3828,[[15.842843]]
3829,[[19.22625]]
3830,[[19.616858]]
3831,[[19.403088]]
3832,[[17.211967]]
3833,[[16.674107]]
3834,[[19.852465]]
3835,[[18.72412]]
3836,[[18.038195]]
3837,[[19.472973]]
3838,[[20.842436]]
3839,[[17.80924]]
3840,[[18.031073]]
3841,[[19.344069]]
3842,[[17.971508]]
3843,[[18.992588]]
3844,[[19.667192]]
3845,[[20.594336]]
3846,[[20.36603]]
3847,[[17.436659]]
3848,[[17.847752]]
3849,[[19.39975]]
3850,[[19.109833]]
3851,[[19.517796]]
3852,[[17.630548]]
3853,[[21.256264]]
3854,[[18.753492]]
3855,[[18.213644]]
3856,[[19.09358]]
3857,[[18.775904]]
3858,[[21.06766]]
3859,[[21.173157]]
3860,[[19.867481]]
3861,[[20.289923]]
3862,[[19.968155]]
3863,[[21.814232]]
3864,[[21.05507]]
3865,[[23.18291]]
3866,[[23.019821]]
3867,[[20.987837]]
3868,[[22.723755]]
3869,[[22.070486]]
3870,[[22.221052]]
3871,[[25.12521]]
3872,[[20.664986]]
3873,[[22.312119]]
3874,[[20.06103]]
3875,[[21.55236]]
3876,[[21.360693]]
3877,[[22.536446]]
3878,[[21.31369]]
3879,[[21.889442]]
3880,[[21.376318]]
3881,[[22.926542]]
3882,[[21.441158]]
3883,[[16.832363]]
3884,[[19.554712]]
3885,[[19.728817]]
3886,[[16.584766]]
3887,[[15.178243]]
3888,[[19.782984]]
3889,[[20.217438]]
3890,[[16.361118]]
3891,[[17.820171]]
3892,[[19.383564]]
3893,[[17.286924]]
3894,[[11.565647]]
3895,[[11.586074]]
3896,[[11.328576]]
3897,[[10.767055]]
3898,[[11.258075]]
3899,[[10.765728]]
3900,[[13.04604]]
3901,[[11.116362]]
3902,[[11.969894]]
3903,[[10.847637]]
3904,[[12.3650055]]
3905,[[25.165155]]
3906,[[26.180212]]
3907,[[24.745438]]
3908,[[20.608412]]
3909,[[13.866674]]
3910,[[14.68648]]
3911,[[16.837572]]
3912,[[18.137743]]
3913,[[16.722406]]
3914,[[14.819202]]
3915,[[12.855646]]
3916,[[15.694994]]
3917,[[15.88102]]
3918,[[14.388289]]
3919,[[14.550896]]
3920,[[16.969425]]
3921,[[18.728434]]
3922,[[17.941319]]
3923,[[17.055569]]
3924,[[15.380838]]
3925,[[17.971594]]
3926,[[15.109791]]
3927,[[18.583315]]
3928,[[17.26276]]
3929,[[20.04039]]
3930,[[16.599125]]
3931,[[17.515694]]
3932,[[16.336052]]
3933,[[18.506794]]
3934,[[16.437723]]
3935,[[17.409954]]
3936,[[16.41499]]
3937,[[16.75334]]
3938,[[17.155998]]
3939,[[16.249176]]
3940,[[19.155329]]
3941,[[18.121479]]
3942,[[16.614069]]
3943,[[15.299009]]
3944,[[15.437914]]
3945,[[14.627138]]
3946,[[14.432477]]
3947,[[17.423164]]
3948,[[14.320778]]
3949,[[15.19544]]
3950,[[16.367245]]
3951,[[13.811028]]
3952,[[14.621885]]
3953,[[18.338253]]
3954,[[14.985197]]
3955,[[19.93988]]
3956,[[14.597521]]
3957,[[18.92917]]
3958,[[14.5153055]]
3959,[[17.806093]]
3960,[[14.206005]]
3961,[[17.432606]]
3962,[[16.702145]]
3963,[[16.305014]]
3964,[[17.818209]]
3965,[[18.50326]]
3966,[[17.456877]]
3967,[[16.133783]]
3968,[[17.422167]]
3969,[[17.278172]]
3970,[[17.633764]]
3971,[[14.595099]]
3972,[[17.065279]]
3973,[[14.06346]]
3974,[[16.294947]]
3975,[[16.08549]]
3976,[[15.571226]]
3977,[[13.477985]]
3978,[[19.867481]]
3979,[[14.876165]]
3980,[[13.724254]]
3981,[[16.56162]]
3982,[[20.102386]]
3983,[[16.437384]]
3984,[[16.321001]]
3985,[[16.403748]]
3986,[[14.579591]]
3987,[[14.888123]]
3988,[[15.759748]]
3989,[[14.908292]]
3990,[[19.387161]]
3991,[[15.041079]]
3992,[[16.198692]]
3993,[[20.554539]]
3994,[[18.943665]]
3995,[[16.673437]]
3996,[[17.854456]]
3997,[[16.60685]]
3998,[[14.326314]]
3999,[[14.574421]]
4000,[[14.357107]]
4001,[[14.236143]]
4002,[[15.486484]]
4003,[[16.66408]]
4004,[[15.539595]]
4005,[[15.800482]]
4006,[[15.839777]]
4007,[[14.302475]]
4008,[[15.341681]]
4009,[[17.275806]]
4010,[[16.059053]]
4011,[[13.629453]]
4012,[[15.725279]]
4013,[[14.517571]]
4014,[[14.003046]]
4015,[[13.831514]]
4016,[[17.313828]]
4017,[[16.318226]]
4018,[[16.206787]]
4019,[[15.8948765]]
4020,[[13.544064]]
4021,[[15.846548]]
4022,[[16.266268]]
4023,[[14.488213]]
4024,[[13.828191]]
4025,[[15.332391]]
4026,[[14.411694]]
4027,[[16.60092]]
4028,[[15.434881]]
4029,[[15.450105]]
4030,[[19.165882]]
4031,[[22.231636]]
4032,[[23.9975]]
4033,[[15.744321]]
4034,[[13.789729]]
4035,[[16.425148]]
4036,[[15.7397]]
4037,[[14.146616]]
4038,[[13.3557005]]
4039,[[14.255989]]
4040,[[12.78627]]
4041,[[16.703115]]
4042,[[13.851441]]
4043,[[17.29368]]
4044,[[14.469352]]
4045,[[19.771803]]
4046,[[14.009388]]
4047,[[13.363167]]
4048,[[16.025362]]
4049,[[13.525222]]
4050,[[18.818762]]
4051,[[12.9820595]]
4052,[[15.7999735]]
4053,[[16.312445]]
4054,[[20.349625]]
4055,[[18.838478]]
4056,[[19.8349]]
4057,[[19.786558]]
4058,[[12.288627]]
4059,[[13.09296]]
4060,[[11.963476]]
4061,[[15.082568]]
4062,[[16.919044]]
4063,[[13.030693]]
4064,[[10.523644]]
4065,[[19.346739]]
4066,[[12.714747]]
4067,[[20.521683]]
4068,[[17.325638]]
4069,[[16.08767]]
4070,[[14.928484]]
4071,[[22.000965]]
4072,[[16.20087]]
4073,[[12.294739]]
4074,[[12.692788]]
4075,[[13.0056095]]
4076,[[15.449419]]
4077,[[13.877707]]
4078,[[17.02385]]
4079,[[15.90939]]
4080,[[21.63419]]
4081,[[14.888214]]
4082,[[19.009645]]
4083,[[15.913581]]
4084,[[15.096788]]
4085,[[15.15557]]
4086,[[14.954614]]
4087,[[15.763027]]
4088,[[16.659851]]
4089,[[17.680145]]
4090,[[17.072176]]
4091,[[15.672377]]
4092,[[20.463844]]
4093,[[19.255684]]
4094,[[18.494572]]
4095,[[18.315584]]
4096,[[20.384026]]
4097,[[18.251635]]
4098,[[20.407911]]
4099,[[19.24348]]
4100,[[18.694986]]
4101,[[16.36063]]
4102,[[20.314802]]
4103,[[19.788363]]
4104,[[19.242609]]
4105,[[18.145477]]
4106,[[16.937334]]
4107,[[19.165247]]
4108,[[17.749]]
4109,[[16.757635]]
4110,[[15.423765]]
4111,[[15.572063]]
4112,[[14.569139]]
4113,[[24.576578]]
4114,[[17.746994]]
4115,[[21.07958]]
4116,[[17.629215]]
4117,[[18.24142]]
4118,[[19.223001]]
4119,[[17.568111]]
4120,[[17.212368]]
4121,[[23.140854]]
4122,[[18.923567]]
4123,[[21.248127]]
4124,[[24.221615]]
4125,[[20.104204]]
4126,[[18.046896]]
4127,[[17.264643]]
4128,[[18.167793]]
4129,[[18.135141]]
4130,[[16.08182]]
4131,[[16.176449]]
4132,[[17.275824]]
4133,[[17.786833]]
4134,[[17.246616]]
4135,[[19.851614]]
4136,[[13.431162]]
4137,[[16.415304]]
4138,[[17.151619]]
4139,[[16.059477]]
4140,[[17.69916]]
4141,[[15.94688]]
4142,[[17.73935]]
4143,[[17.271908]]
4144,[[14.157252]]
4145,[[17.81268]]
4146,[[16.937763]]
4147,[[15.995428]]
4148,[[17.524849]]
4149,[[16.45699]]
4150,[[17.502018]]
4151,[[16.397455]]
4152,[[16.81651]]
4153,[[16.639507]]
4154,[[18.102758]]
4155,[[15.702529]]
4156,[[17.888859]]
4157,[[19.987782]]
4158,[[16.245972]]
4159,[[19.224323]]
4160,[[17.99203]]
4161,[[20.640303]]
4162,[[20.491177]]
4163,[[18.1965]]
4164,[[20.60913]]
4165,[[20.347021]]
4166,[[17.43299]]
4167,[[21.697495]]
4168,[[20.37022]]
4169,[[17.74213]]
4170,[[16.283129]]
4171,[[19.94999]]
4172,[[16.670465]]
4173,[[18.569092]]
4174,[[18.088554]]
4175,[[17.173412]]
4176,[[16.411821]]
4177,[[17.353823]]
4178,[[17.244356]]
4179,[[18.409477]]
4180,[[19.514013]]
4181,[[19.270607]]
4182,[[18.541]]
4183,[[18.910795]]
4184,[[18.593914]]
4185,[[17.092916]]
4186,[[19.601076]]
4187,[[16.710241]]
4188,[[16.801952]]
4189,[[17.566303]]
4190,[[17.556]]
4191,[[17.763103]]
4192,[[16.611238]]
4193,[[16.349604]]
4194,[[17.403666]]
4195,[[16.872076]]
4196,[[16.33457]]
4197,[[17.574896]]
4198,[[15.543509]]
4199,[[17.314575]]
4200,[[15.704928]]
4201,[[15.851908]]
4202,[[16.505743]]
4203,[[14.11274]]
4204,[[14.04286]]
4205,[[13.961524]]
4206,[[13.388894]]
4207,[[15.882489]]
4208,[[14.640637]]
4209,[[13.3810835]]
4210,[[14.0818815]]
4211,[[14.373074]]
4212,[[14.852363]]
4213,[[15.502236]]
4214,[[14.278013]]
4215,[[16.449694]]
4216,[[14.321933]]
4217,[[16.229137]]
4218,[[15.353251]]
4219,[[15.123194]]
4220,[[14.300911]]
4221,[[17.318045]]
4222,[[14.192827]]
4223,[[19.32154]]
4224,[[17.675968]]
4225,[[15.314799]]
4226,[[17.05798]]
4227,[[17.519066]]
4228,[[15.820852]]
4229,[[16.66215]]
4230,[[15.213072]]
4231,[[14.560178]]
4232,[[15.60348]]
4233,[[14.613586]]
4234,[[14.897591]]
4235,[[15.771813]]
4236,[[16.766994]]
4237,[[16.498486]]
4238,[[16.589394]]
4239,[[17.573587]]
4240,[[17.087805]]
4241,[[16.637018]]
4242,[[15.7103195]]
4243,[[16.686253]]
4244,[[17.259403]]
4245,[[14.120518]]
4246,[[14.8393955]]
4247,[[15.870075]]
4248,[[13.0657215]]
4249,[[14.071301]]
4250,[[14.323751]]
4251,[[16.328445]]
4252,[[19.479532]]
4253,[[16.08785]]
4254,[[26.078823]]
4255,[[16.92728]]
4256,[[15.526208]]
4257,[[17.00189]]
4258,[[23.003902]]
4259,[[25.076075]]
4260,[[23.695997]]
4261,[[23.649626]]
4262,[[14.853519]]
4263,[[23.991299]]
4264,[[17.66071]]
4265,[[16.225794]]
4266,[[17.415848]]
4267,[[15.87216]]
4268,[[20.930809]]
4269,[[17.7241]]
4270,[[16.631063]]
4271,[[23.149038]]
4272,[[17.006935]]
4273,[[18.379286]]
4274,[[18.362206]]
4275,[[14.769492]]
4276,[[16.187819]]
4277,[[13.314731]]
4278,[[14.477996]]
4279,[[17.770115]]
4280,[[19.986847]]
4281,[[16.046415]]
4282,[[16.970913]]
4283,[[19.241627]]
4284,[[17.861708]]
4285,[[15.596214]]
4286,[[13.8113575]]
4287,[[20.661102]]
4288,[[21.869785]]
4289,[[15.04969]]
4290,[[18.10513]]
4291,[[15.395564]]
4292,[[16.536402]]
4293,[[17.24634]]
4294,[[15.421281]]
4295,[[16.734156]]
4296,[[15.228283]]
4297,[[14.059115]]
4298,[[15.062002]]
4299,[[15.063014]]
4300,[[16.301262]]
4301,[[15.753554]]
4302,[[20.189182]]
4303,[[20.169333]]
4304,[[17.96066]]
4305,[[15.1087055]]
4306,[[16.690716]]
4307,[[15.867491]]
4308,[[16.885695]]
4309,[[19.362396]]
4310,[[16.796986]]
4311,[[19.561375]]
4312,[[21.526178]]
4313,[[16.689117]]
4314,[[21.006796]]
4315,[[20.220324]]
4316,[[17.488813]]
4317,[[17.757685]]
4318,[[14.608004]]
4319,[[17.783752]]
4320,[[21.359123]]
4321,[[23.964132]]
4322,[[26.472729]]
4323,[[26.070736]]
4324,[[25.893465]]
4325,[[23.728197]]
4326,[[26.160877]]
4327,[[26.238571]]
4328,[[23.770813]]
4329,[[25.31529]]
4330,[[25.334839]]
4331,[[23.466196]]
4332,[[25.216436]]
4333,[[24.74242]]
4334,[[25.276928]]
4335,[[20.21254]]
4336,[[20.004967]]
4337,[[22.882883]]
4338,[[24.289688]]
4339,[[19.258888]]
4340,[[16.45058]]
4341,[[18.387674]]
4342,[[16.217766]]
4343,[[16.069725]]
4344,[[18.557827]]
4345,[[19.028769]]
4346,[[18.059944]]
4347,[[16.605303]]
4348,[[16.192347]]
4349,[[15.099325]]
4350,[[16.69659]]
4351,[[17.168962]]
4352,[[18.037914]]
4353,[[14.00174]]
4354,[[16.344498]]
4355,[[17.374357]]
4356,[[17.257355]]
4357,[[17.788282]]
4358,[[15.084382]]
4359,[[16.183064]]
4360,[[16.766216]]
4361,[[15.542259]]
4362,[[15.264381]]
4363,[[17.045837]]
4364,[[17.56401]]
4365,[[17.133074]]
4366,[[17.732544]]
4367,[[16.525526]]
4368,[[20.247824]]
4369,[[14.499952]]
4370,[[15.070489]]
4371,[[15.109953]]
4372,[[15.650429]]
4373,[[13.665794]]
4374,[[15.470836]]
4375,[[16.140106]]
4376,[[15.575699]]
4377,[[14.324231]]
4378,[[14.421316]]
4379,[[14.717604]]
4380,[[15.0554085]]
4381,[[14.609797]]
4382,[[15.916298]]
4383,[[15.682175]]
4384,[[14.856908]]
4385,[[15.971182]]
4386,[[14.407066]]
4387,[[14.6307335]]
4388,[[15.489163]]
4389,[[13.885388]]
4390,[[13.921065]]
4391,[[16.063633]]
4392,[[14.968289]]
4393,[[14.442151]]
4394,[[14.328875]]
4395,[[15.060238]]
4396,[[16.252417]]
4397,[[14.962148]]
4398,[[16.9514]]
4399,[[16.270828]]
4400,[[13.907]]
4401,[[15.768164]]
4402,[[15.671408]]
4403,[[13.61177]]
4404,[[15.842702]]
4405,[[14.333804]]
4406,[[16.421907]]
4407,[[14.553139]]
4408,[[14.952187]]
4409,[[16.434769]]
4410,[[15.304966]]
4411,[[13.13409]]
4412,[[14.714386]]
4413,[[15.253791]]
4414,[[15.449159]]
4415,[[14.324308]]
4416,[[17.085258]]
4417,[[15.868559]]
4418,[[17.003988]]
4419,[[16.87631]]
4420,[[17.843885]]
4421,[[16.945347]]
4422,[[14.537391]]
4423,[[16.70447]]
4424,[[19.921076]]
4425,[[16.767687]]
4426,[[17.045769]]
4427,[[14.504298]]
4428,[[14.799465]]
4429,[[16.144972]]
4430,[[17.310532]]
4431,[[16.016874]]
4432,[[14.61837]]
4433,[[17.251907]]
4434,[[15.752392]]
4435,[[18.016407]]
4436,[[16.770155]]
4437,[[16.263905]]
4438,[[16.430733]]
4439,[[16.508287]]
4440,[[16.452642]]
4441,[[15.428043]]
4442,[[16.131245]]
4443,[[15.126791]]
4444,[[16.150633]]
4445,[[17.163202]]
4446,[[15.709715]]
4447,[[16.848295]]
4448,[[16.881166]]
4449,[[15.350849]]
4450,[[17.029114]]
4451,[[16.52854]]
4452,[[15.23532]]
4453,[[15.371759]]
4454,[[17.702932]]
4455,[[15.173696]]
4456,[[14.381758]]
4457,[[18.344053]]
4458,[[15.577028]]
4459,[[16.60531]]
4460,[[14.396859]]
4461,[[14.210879]]
4462,[[16.42893]]
4463,[[15.094309]]
4464,[[14.716459]]
4465,[[14.783181]]
4466,[[14.523774]]
4467,[[13.768063]]
4468,[[17.961937]]
4469,[[15.028847]]
4470,[[14.287806]]
4471,[[14.200426]]
4472,[[15.084927]]
4473,[[14.085936]]
4474,[[13.852093]]
4475,[[14.112358]]
4476,[[13.841717]]
4477,[[15.22493]]
4478,[[16.197206]]
4479,[[14.835772]]
4480,[[16.008486]]
4481,[[15.278806]]
4482,[[15.881304]]
4483,[[15.855153]]
4484,[[14.468214]]
4485,[[15.986921]]
4486,[[16.258932]]
4487,[[16.824764]]
4488,[[14.9401045]]
4489,[[15.4702635]]
4490,[[14.756923]]
4491,[[16.841982]]
4492,[[15.119396]]
4493,[[13.7799225]]
4494,[[13.107845]]
4495,[[18.772495]]
4496,[[16.996695]]
4497,[[15.52252]]
4498,[[17.9935]]
4499,[[16.904305]]
4500,[[16.952179]]
4501,[[16.09077]]
4502,[[15.606695]]
4503,[[15.726125]]
4504,[[17.253542]]
4505,[[17.769196]]
4506,[[15.69055]]
4507,[[15.530001]]
4508,[[18.072884]]
4509,[[17.11559]]
4510,[[16.998617]]
4511,[[15.212488]]
4512,[[16.226955]]
4513,[[14.197245]]
4514,[[14.459017]]
4515,[[15.505072]]
4516,[[15.597008]]
4517,[[15.849865]]
4518,[[16.7385]]
4519,[[17.900072]]
4520,[[15.885181]]
4521,[[17.05373]]
4522,[[16.83506]]
4523,[[16.686594]]
4524,[[18.4844]]
4525,[[17.499687]]
4526,[[15.731476]]
4527,[[17.244265]]
4528,[[18.248812]]
4529,[[18.269913]]
4530,[[16.541801]]
4531,[[16.244688]]
4532,[[16.112299]]
4533,[[15.138841]]
4534,[[14.962433]]
4535,[[15.985784]]
4536,[[15.487443]]
4537,[[14.563381]]
4538,[[14.021573]]
4539,[[15.1040745]]
4540,[[13.688013]]
4541,[[14.455587]]
4542,[[15.979788]]
4543,[[14.005407]]
4544,[[14.345055]]
4545,[[14.357474]]
4546,[[13.844622]]
4547,[[16.622845]]
4548,[[16.666716]]
4549,[[17.481655]]
4550,[[15.32402]]
4551,[[16.21989]]
4552,[[16.9413]]
4553,[[16.19705]]
4554,[[16.819456]]
4555,[[16.296576]]
4556,[[17.57623]]
4557,[[17.69594]]
4558,[[15.680027]]
4559,[[16.235613]]
4560,[[17.563448]]
4561,[[17.718761]]
4562,[[17.288086]]
4563,[[16.446981]]
4564,[[15.9551]]
4565,[[15.563619]]
4566,[[15.65357]]
4567,[[15.308694]]
4568,[[17.323]]
4569,[[12.937231]]
4570,[[15.389021]]
4571,[[13.953695]]
4572,[[14.222311]]
4573,[[16.105602]]
4574,[[14.686266]]
4575,[[14.937159]]
4576,[[14.670336]]
4577,[[14.68298]]
4578,[[13.569736]]
4579,[[12.795584]]
4580,[[13.348894]]
4581,[[12.703457]]
4582,[[14.217756]]
4583,[[13.148714]]
4584,[[11.9758625]]
4585,[[11.403315]]
4586,[[12.257955]]
4587,[[12.506904]]
4588,[[10.865414]]
4589,[[10.982639]]
4590,[[11.33253]]
4591,[[11.2192]]
4592,[[11.898085]]
4593,[[10.675088]]
4594,[[9.722624]]
4595,[[10.609895]]
4596,[[10.804087]]
4597,[[10.589654]]
4598,[[10.632941]]
4599,[[10.51511]]
4600,[[10.660352]]
4601,[[10.377673]]
4602,[[10.808911]]
4603,[[10.494822]]
4604,[[10.125792]]
4605,[[11.251712]]
4606,[[11.610398]]
4607,[[10.35396]]
4608,[[11.087034]]
4609,[[10.195335]]
4610,[[9.98492]]
4611,[[9.498731]]
4612,[[9.02639]]
4613,[[9.664068]]
4614,[[9.634819]]
4615,[[9.168495]]
4616,[[9.80953]]
4617,[[9.567028]]
4618,[[9.631177]]
4619,[[9.862609]]
4620,[[10.494997]]
4621,[[14.237166]]
4622,[[15.895207]]
4623,[[13.409436]]
4624,[[16.591475]]
4625,[[16.466234]]
4626,[[17.845999]]
4627,[[19.23283]]
4628,[[17.761812]]
4629,[[18.332272]]
4630,[[19.507315]]
4631,[[17.312315]]
4632,[[18.270678]]
4633,[[17.239634]]
4634,[[17.913511]]
4635,[[17.298916]]
4636,[[17.535553]]
4637,[[17.87099]]
4638,[[17.046312]]
4639,[[18.230122]]
4640,[[18.157698]]
4641,[[18.444859]]
4642,[[17.206245]]
4643,[[18.02596]]
4644,[[19.163967]]
4645,[[16.611244]]
4646,[[16.45254]]
4647,[[17.395966]]
4648,[[15.771074]]
4649,[[17.171373]]
4650,[[14.732052]]
4651,[[16.08818]]
4652,[[19.417835]]
4653,[[18.494083]]
4654,[[17.704351]]
4655,[[19.284716]]
4656,[[12.399447]]
4657,[[13.7601]]
4658,[[11.267275]]
4659,[[10.900328]]
4660,[[11.279699]]
4661,[[10.011101]]
4662,[[10.735662]]
4663,[[11.458105]]
4664,[[10.854366]]
4665,[[10.315549]]
4666,[[10.218837]]
4667,[[10.474841]]
4668,[[10.684064]]
4669,[[13.515171]]
4670,[[10.531423]]
4671,[[12.244947]]
4672,[[14.917288]]
4673,[[15.930511]]
4674,[[11.521936]]
4675,[[10.067898]]
4676,[[7.924939]]
4677,[[8.1775675]]
4678,[[8.769478]]
4679,[[8.474175]]
4680,[[9.952069]]
4681,[[9.70058]]
4682,[[20.15461]]
4683,[[9.427696]]
4684,[[9.959988]]
4685,[[9.289752]]
4686,[[9.355624]]
4687,[[9.029666]]
4688,[[13.124123]]
4689,[[13.361174]]
4690,[[14.403934]]
4691,[[15.374911]]
4692,[[15.267928]]
4693,[[16.509737]]
4694,[[16.571562]]
4695,[[18.34024]]
4696,[[18.444546]]
4697,[[18.754452]]
4698,[[15.871685]]
4699,[[18.003544]]
4700,[[16.775375]]
4701,[[16.956161]]
4702,[[16.402641]]
4703,[[16.436989]]
4704,[[14.3469305]]
4705,[[14.852986]]
4706,[[14.992592]]
4707,[[14.947747]]
4708,[[14.478541]]
4709,[[15.968651]]
4710,[[14.012901]]
4711,[[15.778094]]
4712,[[13.907284]]
4713,[[14.690132]]
4714,[[17.830282]]
4715,[[13.612507]]
4716,[[16.063606]]
4717,[[16.297659]]
4718,[[15.672868]]
4719,[[14.453655]]
4720,[[16.7254]]
4721,[[17.398056]]
4722,[[17.795761]]
4723,[[16.406338]]
4724,[[18.451443]]
4725,[[16.569574]]
4726,[[16.70316]]
4727,[[16.96652]]
4728,[[17.547653]]
4729,[[16.13503]]
4730,[[17.14644]]
4731,[[15.330056]]
4732,[[15.150675]]
4733,[[16.990553]]
4734,[[16.942385]]
4735,[[17.18985]]
4736,[[15.23246]]
4737,[[16.596153]]
4738,[[16.632748]]
4739,[[16.146715]]
4740,[[16.040632]]
4741,[[17.86014]]
4742,[[14.805532]]
4743,[[13.425569]]
4744,[[14.810024]]
4745,[[13.82204]]
4746,[[14.685148]]
4747,[[16.313002]]
4748,[[17.7734]]
4749,[[13.587127]]
4750,[[16.885653]]
4751,[[15.795459]]
4752,[[13.494819]]
4753,[[15.54653]]
4754,[[10.292657]]
4755,[[12.073463]]
4756,[[12.558439]]
4757,[[13.748307]]
4758,[[13.613944]]
4759,[[11.46286]]
4760,[[11.971734]]
4761,[[11.765384]]
4762,[[12.273697]]
4763,[[10.330618]]
4764,[[11.918952]]
4765,[[11.504951]]
4766,[[12.341409]]
4767,[[12.604029]]
4768,[[11.660611]]
4769,[[12.015209]]
4770,[[11.424674]]
4771,[[11.487856]]
4772,[[13.656186]]
4773,[[13.435823]]
4774,[[11.657869]]
4775,[[10.949657]]
4776,[[12.323726]]
4777,[[12.796869]]
4778,[[11.29055]]
4779,[[10.893336]]
4780,[[11.599007]]
4781,[[11.771727]]
4782,[[11.367424]]
4783,[[11.334214]]
4784,[[11.171705]]
4785,[[14.70363]]
4786,[[14.006172]]
4787,[[14.634413]]
4788,[[15.530384]]
4789,[[18.055622]]
4790,[[17.500017]]
4791,[[15.592733]]
4792,[[16.160664]]
4793,[[16.056501]]
4794,[[13.908411]]
4795,[[13.758962]]
4796,[[12.61025]]
4797,[[12.880781]]
4798,[[13.547821]]
4799,[[14.065247]]
4800,[[13.946017]]
4801,[[22.648926]]
4802,[[23.27504]]
4803,[[20.05307]]
4804,[[21.747665]]
4805,[[21.376598]]
